id	filename	mimetype	size	alt_text	title	caption	path	gcs_url	createdAt
104	pantai-nusa-dua-bali-feature-image-1024x576.webp	image/webp	61064	NULL	NULL	NULL	uploads/pantai-nusa-dua-bali-feature-image-1024x576.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/pantai-nusa-dua-bali-feature-image-1024x576.webp	2026-03-03 13:06:44
105	savaya.webp	image/webp	252932	NULL	NULL	NULL	uploads/savaya.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/savaya.webp	2026-03-03 13:07:29
106	balis-jatiluwih-remains-open-for-tourist-despite-protests-from-local-land-owners.jpg.webp	image/webp	223554	NULL	NULL	NULL	uploads/balis-jatiluwih-remains-open-for-tourist-despite-protests-from-local-land-owners.jpg.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/balis-jatiluwih-remains-open-for-tourist-despite-protests-from-local-land-owners.jpg.webp	2026-03-03 13:10:20
107	best-restaurants-in-jatiluwih-where-to-eat-in-jatiluwih.webp	image/webp	148326	NULL	NULL	NULL	uploads/best-restaurants-in-jatiluwih-where-to-eat-in-jatiluwih.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/best-restaurants-in-jatiluwih-where-to-eat-in-jatiluwih.webp	2026-03-03 13:14:38
108	diving-tour-pemuteran.webp	image/webp	106944	NULL	NULL	NULL	uploads/diving-tour-pemuteran.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/diving-tour-pemuteran.webp	2026-03-03 13:16:53
109	67a98bc205dce558d92ecb68_avocado-resto-bali-1.webp	image/webp	108230	NULL	NULL	NULL	uploads/67a98bc205dce558d92ecb68_avocado-resto-bali-1.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/67a98bc205dce558d92ecb68_avocado-resto-bali-1.webp	2026-03-03 13:22:12
110	pemuteran-beach-north-bali.webp	image/webp	99394	NULL	NULL	NULL	uploads/pemuteran-beach-north-bali.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/pemuteran-beach-north-bali.webp	2026-03-03 13:23:08
111	1726363585-15-09-2024-esq7zpti3bzf28gxdkthi9r15gvhbckp.webp	image/webp	37716	NULL	NULL	NULL	uploads/1726363585-15-09-2024-esq7zpti3bzf28gxdkthi9r15gvhbckp.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/1726363585-15-09-2024-esq7zpti3bzf28gxdkthi9r15gvhbckp.webp	2026-03-03 13:23:56
112	permuteran-bay-menjangan-island-scuba-diving-1-2.webp	image/webp	158580	NULL	NULL	NULL	uploads/permuteran-bay-menjangan-island-scuba-diving-1-2.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/permuteran-bay-menjangan-island-scuba-diving-1-2.webp	2026-03-03 14:28:16
113	medewi-beach-bali-feature-image.webp	image/webp	104382	NULL	NULL	NULL	uploads/medewi-beach-bali-feature-image.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/medewi-beach-bali-feature-image.webp	2026-03-03 14:29:38
114	img_3771-1080x675.webp	image/webp	216548	NULL	NULL	NULL	uploads/img_3771-1080x675.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/img_3771-1080x675.webp	2026-03-03 14:30:34
115	adiwana-warnakali-penida.webp	image/webp	99216	NULL	NULL	NULL	uploads/adiwana-warnakali-penida.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/adiwana-warnakali-penida.webp	2026-03-03 14:31:48
116	tigerlillys-restaurant-nusa-lembongan-bali-header.webp	image/webp	296426	NULL	NULL	NULL	uploads/tigerlillys-restaurant-nusa-lembongan-bali-header.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/tigerlillys-restaurant-nusa-lembongan-bali-header.webp	2026-03-03 14:32:28
117	14-2_11_11zon-1.webp	image/webp	99234	NULL	NULL	NULL	uploads/14-2_11_11zon-1.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/14-2_11_11zon-1.webp	2026-03-03 14:33:25
118	artboard-2-100-6-1024x683.webp	image/webp	89184	NULL	NULL	NULL	uploads/artboard-2-100-6-1024x683.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/artboard-2-100-6-1024x683.webp	2026-03-03 14:34:09
119	678232e5bc95e18c7f14ad52_jimbaran.webp	image/webp	427790	NULL	NULL	NULL	uploads/678232e5bc95e18c7f14ad52_jimbaran.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/678232e5bc95e18c7f14ad52_jimbaran.webp	2026-03-03 15:05:44
120	kuta-nightlife-for-entertainment.webp	image/webp	198092	NULL	NULL	NULL	uploads/kuta-nightlife-for-entertainment.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/kuta-nightlife-for-entertainment.webp	2026-03-03 15:06:44
121	uluwatu-travel-guide.webp	image/webp	143668	NULL	NULL	NULL	uploads/uluwatu-travel-guide.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/uluwatu-travel-guide.webp	2026-03-03 15:08:12
